,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Saves,Weekday,Time,Post Link Clicks,year_month,Sentiment,Sentiment_Label
8565,2021-08-22 09:24:00,18169371385157197,Post,Carousel, ,https://www.instagram.com/p/CS3rASgp9_M/,"To celebrate #WorldJollofDay, we will like you to share your best Jollof Rice plug. 
Let us know in the comment section.
#ITCANBE",,,0.0,,,,,,Sunday,9,,2021-08,1.0,Positive
8566,2021-08-11 09:47:00,17850738839626561,Post,Carousel, ,https://www.instagram.com/p/CSbY0-Wou8V/,"For Nigerians in formal employment, the most important preparation for life after work is to grow their retirement savings.Don’t just save, do it with a clear goal in mind. That way you can secure the future today. 
#WealthWednesday
#ITCANBE",,,0.0,,,,,,Wednesday,9,,2021-08,0.27999999999999997,Positive
8567,2021-05-28 18:55:00,18176632192112420,Post,Video, ,https://www.instagram.com/p/CPbP41QAXZL/,"This weekend is another opportunity to bond with your child and also WIN a gift worth N27,000. Record a video of your child answering any two questions from the video with the hashtag #ITCANBE and tag @stanbicibtc. The deadline for entries is now 30 May 2021.",,,0.0,,,,,,Friday,18,,2021-05,0.55,Positive
8568,2021-05-25 16:00:00,17888944961105919,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CPTNiriLltf/,"Don’t forget to join the livestream of our Annual General Meeting holding tomorrow at 10 am. Some of the considerations at the AGM would include receipt and consideration of the audited financial statements for the 2020 financial year, dividend declaration and re-election of retiring directors, among other businesses. Watch it live on our YouTube page here: http://bit.ly/StanbicIBTCAGM2021
#StanbicIBTCAGM2021
#ITCANBE",,,0.0,,,,,,Tuesday,16,,2021-05,0.012272727272727274,Positive
8569,2021-05-25 12:32:00,17872035632374463,Post,Video, ,https://www.instagram.com/p/CPS1qDWgJ4W/,"Unwind with your child and get to know him or her better.
Post a video of your child or ward answering these two questions with the hashtag #ITCANBE and tag @stanbicibtc to WIN a Children's Day gift on their behalf from us😉.
Read T&Cs here: https://bit.ly/StanbicIBTCChildrensDay",,,0.0,,,,,,Tuesday,12,,2021-05,0.65,Positive
8570,2021-05-18 11:50:00,17890079672076412,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CPAvVWwjSvU/,"Come on over to the easy side of life.
Switch to Stanbic IBTC Pensions Managers for easy  access to your RSA balance whenever you need it.
Visit link in bio and click 'Make the right move to Stanbic IBTC Pension Managers' to begin!

#Pensions
#ITCANBE",,,0.0,,,,,,Tuesday,11,,2021-05,0.407936507936508,Positive
8571,2021-03-27 11:42:00,17879755133213056,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CM61FnZAfrd/,"Sustainable Development Goal (SDG) 5 is focused on achieving gender equality and empowering all women and girls. 

Visit the link in our bio and click on 'Sustainability Saturday' to know more about SDG 5.

#SDG5 
#GenderEquality
#SustainabilitySaturday
#ITCANBE",,,0.0,,,,,,Saturday,11,,2021-03,0.5,Positive
8572,2021-03-25 09:48:00,17899445941815611,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CM1ecYRgv6_/,"We are pleased to announce that we are co-sponsors of The Alternative Agriculture Equipment Trade Show. This event is an exciting opportunity to access competitively priced agricultural equipment on a digital platform.
DATE: 26 March 2021
TIME: 10 am
Visit http://tiny.cc/kr9utz to register.
#ITCANBE",,,0.0,,,,,,Thursday,9,,2021-03,0.26666666666666666,Positive
8573,2021-03-13 16:05:00,17846995568535115,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CMXQD0IjEyI/,"Sustainable Development Goal (SDG) 5 is focused on achieving gender equality and empowering all women and girls.

Visit the link in our bio and click on 'Sustainability Saturday' to know more about SDG 5

#SDG5
#GenderEquality
#SustainabilitySaturday
#ITCANBE",,,0.0,,,,,,Saturday,16,,2021-03,0.5,Positive
8574,2021-02-03 13:25:00,18192279289051995,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CK1HilGgCJm/,"Our broad debt arranging, and structuring provides you with a full spectrum of debt solutions and leading capabilities in Nigeria. 

Visit the link in our bio and click ‘Investment Banking Offerings’ to learn more.
#ITCANBE",,,0.0,,,,,,Wednesday,13,,2021-02,0.30416666666666664,Positive
8575,2021-02-01 12:00:00,17984334172334470,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CKv0PCnAu4H/,"Did you apply for the 2020 Stanbic IBTC University Scholarship? 
Check your emails to know if you are a winner.
#StanbicIBTCScholarship 
#ITCANBE",,,0.0,,,,,,Monday,12,,2021-02,0.0,Neutral
8576,2020-12-25 07:00:00,18133982209133617,Post,Video,Blessing Ubah,https://www.instagram.com/p/CJNbsIELMcC/,"We know it has been a challenging year and we appreciate your loyalty through it all.

Here is to wish you the best of the season.

Merry Christmas from us, your end-to-end financial services partner.

#ITCANBE",,,0.0,,,,,,Friday,7,,2020-12,0.5,Positive
8577,2020-11-20 18:55:00,17852897393362220,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CH0lsOmFDin/,"We don’t know about you, but there is nothing that beats the combo of garri, sugar and groundnut 🙂❤

What’s your favourite combo?

#FoodieFriday
#ITCANBE",,,0.0,,,,,,Friday,18,,2020-11,0.0,Neutral
8578,2020-11-16 17:40:00,17903466277596995,Post,Photo, ,https://www.instagram.com/p/CHqKAUdpVqk/,"#Repost @dhunni_o
• • • • • •
Took a while but got there, finally. All for a great cause #together4alimb",,,0.0,,,,,,Monday,17,,2020-11,0.4,Positive
8579,2020-11-16 08:16:00,17874034286012034,Post,Photo, ,https://www.instagram.com/p/CHpJZpspzci/,"We have a proven ability to provide you with a full spectrum of solutions to fund your corporate projects. 
To find out more, visit our website: https://www.stanbicibtccapital.com/   

#ITCANBE",,,0.0,,,,,,Monday,8,,2020-11,0.2833333333333333,Positive
8580,2020-11-14 08:00:00,18053170192270485,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CHj99tkAjzS/,"The journey so far, and we’re just getting started. 

Today, we walk virtually to raise awareness for children living with limb loss. 

#Together4ALimb
#ITCANBE",,,0.0,,,,,,Saturday,8,,2020-11,0.1,Positive
8581,2020-11-09 20:06:00,17846285042423883,Post,Video, ,https://www.instagram.com/p/CHYZBPpJkR6/,"Do you know a big spender? 
Tell that person to splurge a little today, but save even more for the future. 
To start a voluntary pension contribution with us today, visit the link in our bio and click ‘#FutureMe’.

#ITCANBE",,,0.0,,,,,,Monday,20,,2020-11,0.078125,Positive
8582,2020-09-28 20:27:00,17880158023808064,Post,Carousel, ,https://www.instagram.com/p/CFsSKTVJEz0/,"Did you miss our Instagram live session on Insurance and Risk Management?

Here are some highlights for you.

#ItCanBe",,,0.0,,,,,,Monday,20,,2020-09,0.13636363636363635,Positive
8583,2020-09-23 19:40:00,17887937782710195,Post,Photo, ,https://www.instagram.com/p/CFfUumfp_U0/,"Now is the best time to #SET a good foundation for your ward’s future education. 

To know more, kindly fill in your details in the link on our bio, so we can get you started. 

#ItCanBe",,,0.0,,,,,,Wednesday,19,,2020-09,0.56,Positive
8584,2020-09-23 09:58:00,17870565352984168,Post,Photo, ,https://www.instagram.com/p/CFeSM1hJHQe/,"Are you a small business owner? 
Stanbic IBTC in partnership with @cfamediablog and IGHub is bringing you the opportunity to learn how to expand your customer base with digital tools, for free!! 
Click the link in our bio to register now
Registration closes on Wednesday, 30 September, 2020. 
#ItCanBe",,,0.0,,,,,,Wednesday,9,,2020-09,-0.10625000000000001,Negative
8585,2020-09-09 17:48:00,18084809209205593,Post,Carousel, ,https://www.instagram.com/p/CE7E360Joni/,"Dear parents, as the #backtoschool season approaches, remember to reinforce everyday COVID-19 precautions to keep your ward safe and informed. And if you haven’t been putting funds away for their education, now is the time to do so with Stanbic IBTC Education Trust (#SET). 

To get started, kindly click the link in our bio to fill out your details on the inquiry drop-down to enable us contact you directly. 

You may also send an email to SITLAgency@stanbicibtc.com 

#WealthWednesday
#ItCanBe",,,0.0,,,,,,Wednesday,17,,2020-09,0.24999999999999997,Positive
8586,2020-09-01 15:00:00,17855047961193804,Post,Photo, ,https://www.instagram.com/p/CEmLTM7JeY6/,"Are you a student who needs a scholarship to help with your university education? 

To apply, click the link in our bio. 

#ItCanBe",,,0.0,,,,,,Tuesday,15,,2020-09,0.0,Neutral
8587,2020-08-26 18:33:00,17893761790603712,Post,Photo, ,https://www.instagram.com/p/CEXG01epNqN/,"What is your favourite feature of the Super App?

#ItCanBe 
#LikeAHero",,,0.0,,,,,,Wednesday,18,,2020-08,0.3333333333333333,Positive
8588,2020-08-24 16:01:00,17860482692102560,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CERr08SlaSS/,"Dear parents, as you prepare to send your children back to school, be sure to reinforce the everyday COVID-19 precautions he/she will need to keep in mind. 

#ItCanBe",,,0.0,,,,,,Monday,16,,2020-08,0.09999999999999999,Positive
8589,2020-08-13 15:02:00,17877993400787783,Post,Photo, ,https://www.instagram.com/p/CD1QbEFJgMx/,"How much do you love ... (insert name of your car)? 
Love your car right. Get the #BestInsuranceDeal on your comprehensive motor insurance today.",,,0.0,,,,,,Thursday,15,,2020-08,0.37142857142857144,Positive
8590,2020-08-01 17:00:00,17855013284144915,Post,Photo,Aramide Salami,https://www.instagram.com/p/CDWkTWclIO8/,"Let’s help #SET them up to achieve it. Call us on 01 270 6800 or email SITLagency@stanbicibtc.com to get started. 

#ItCanBe",,,0.0,,,,,,Saturday,17,,2020-08,0.0,Neutral
8591,2020-07-26 18:00:00,18154842109014490,Post,Photo,Aramide Salami,https://www.instagram.com/p/CDHOZKVFHfg/,"When you can, think over a purchase for at least 24 hours. This can help avoid impulse buys. 

#FinancialTip #ItCanBe",,,0.0,,,,,,Sunday,18,,2020-07,-0.3,Negative
8592,2020-07-24 18:56:00,17892631726573635,Post,Video,Aramide Salami,https://www.instagram.com/p/CDCLRDKBeb1/,"Here is a #Flashback to our CSI project where we provided a library, renovated the school building, provide furniture and modern writing boards for the teachers and students of Comprehensive Community Secondary School in the Olanbe Community in Ogun State. #FlashbackFriday",,,0.0,,,,,,Friday,18,,2020-07,-0.04999999999999999,Negative
8593,2020-07-24 17:30:00,17854451807126355,Post,Video,Aramide Salami,https://www.instagram.com/p/CDCBYKvlNyf/,"Here is a #Flashback to our CSI project where we provided a library, renovated the school building, provide furniture and modern writing boards for the teachers and students of Comprehensive Community Secondary School in the Olanbe Community in Ogun State. #FlashbackFriday",,,0.0,,,,,,Friday,17,,2020-07,-0.04999999999999999,Negative
8594,2020-06-11 15:51:00,18145622578006162,Post,Carousel, ,https://www.instagram.com/p/CBTH4A2JS7q/,Here is #throwback to our CSI visit to the Oluyole Cheshire Home and the Street to School (STS) initiative. #ThrowbackThursday,,,0.0,,,,,,Thursday,15,,2020-06,0.0,Neutral
8595,2020-06-10 16:25:00,17864707312864647,Post,Carousel, ,https://www.instagram.com/p/CBQnDVIpOEB/,"The Stanbic IBTC Ethical Fund (SIEF) is a fund that follows a socially responsible approach to investing and excludes investments in Breweries and Tobacco sectors of The Nigerian Stock Exchange.

Interesting fact: The Stanbic IBTC Ethical Fund (SIEF) is the first Ethical fund to be launched in the history of the Nigerian capital market.

Here are some benefits of investing in the Stanbic IBTC Ethical Fund. 
With just N5000, you can get started with investing in the Stanbic IBTC Ethical Fund and you can also make subsequent investments of N5000. 
Don’t forget to #StaySafe and follow basic protective measures like maintaining social distancing, not going out without a mask, and washing and sanitising your hands regularly. #WealthWednesday #NeverStopInvesting",,,0.0,,,,,,Wednesday,16,,2020-06,0.16527777777777777,Positive
8596,2020-05-27 10:56:00,17857701061966307,Post,Photo, ,https://www.instagram.com/p/CAr-RgaJq7n/,"Posted @withregram • 
@sandraosasgeorge His name is gospel. #mydreamscanbe  #childrensday  @stanbicibtc",,,0.0,,,,,,Wednesday,10,,2020-05,0.0,Neutral
8597,2020-05-24 13:57:00,17960324860319717,Post,Photo, ,https://www.instagram.com/p/CAkklaEpHkS/,"As we end the #Ramadan  season, we pray you will continue to experience the blessings and joy of Ramadan. 
#EidAlFitr",,,0.0,,,,,,Sunday,13,,2020-05,0.8,Positive
8598,2020-05-22 17:00:00,17877624799631004,Post,Photo,Aramide Salami,https://www.instagram.com/p/CAfv3h2l8Gt/,"For the football lovers out there ⚽ 💙, tell us which footballer would you like to be for a day and why? #FootballFriday",,,0.0,,,,,,Friday,17,,2020-05,0.0,Neutral
8599,2020-05-02 10:55:00,18117472681108075,Post,Photo,Aramide Salami,https://www.instagram.com/p/B_rmRNzAeCN/,"Join Olu Delano, Head Client Coverage, Stanbic IBTC via YouTube Livestream as he discusses the impact of COVID-19 on cooperates in various sectors. To register, click here - https://bit.ly/StanbicIBTCBlueTalksMay4",,,0.0,,,,,,Saturday,10,,2020-05,0.0,Neutral
8600,2020-04-07 17:00:00,17851073620957292,Post,Photo,Aramide Salami,https://www.instagram.com/p/B-r4Gh0lmbM/,Raise your hand if you got the answer. 😀 #Trivia #Tuesday,,,0.0,,,,,,Tuesday,17,,2020-04,0.0,Neutral
8601,2020-03-28 14:38:00,18132065464065169,Post,Video, ,https://www.instagram.com/p/B-R3x-pJKn6/,"It’s time to ask the most important question of your life. How should you do it? What should you consider? 
Follow @StanbicIBTC across all platforms to watch to learn from one couple’s journey down the aisle! 
Click the link in our bio to watch the full video. 
#SIBTCTheWeddingSeries",,,0.0,,,,,,Saturday,14,,2020-03,0.26388888888888884,Positive
8602,2020-03-28 11:00:00,17891292931480634,Post,Photo,Aramide Salami,https://www.instagram.com/p/B-Re7y1A-Sl/,"Something for Easter? Win a N10,000 Voucher when you join any of our Gengs! Dial *909*30# To get started

#StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",,,0.0,,,,,,Saturday,11,,2020-03,1.0,Positive
8603,2020-03-17 12:13:00,17865284776693156,Post,Photo, ,https://www.instagram.com/p/B91SofMptnU/,"Want to grow your business? Follow link in bio to join our subject matter expert, Ayodele Ojosipe  on our Blue Talks Webinar",,,0.0,,,,,,Tuesday,12,,2020-03,-0.08333333333333333,Negative
8604,2020-03-12 19:01:00,18131414713055045,Post,Photo,Aramide Salami,https://www.instagram.com/p/B9pJQosl6tO/,"The Obangogo Hill is situated in Egunbe community Kabba in Kogi State. The name Obangogo was derived from its tilted top. 
Legend has it that the hill has played an important role in the history of the Kabba people who hid under its shade while escaping the slave raids of the Nupe Warriors who regularly invaded, about three hundred years ago.
There’s also a part of the rock that produces sounds like a talking drum. It has a cave, spring water, talking stone-drum, and mystery coffin. #NaijaLife #StanbicIBTC",,,0.0,,,,,,Thursday,19,,2020-03,0.3,Positive
8605,2020-02-26 07:57:00,17846833756955492,Post,Video,Aramide Salami,https://www.instagram.com/p/B9BVbXDlsZU/,"Day 2 of #SMWLagos was so much fun 😀
Stop by our booth today for more fun, freebies and financial advice!
#SMWStanbicIBTC",,,0.0,,,,,,Wednesday,7,,2020-02,0.275,Positive
8606,2020-02-20 18:00:00,17861823454692455,Post,Photo,Aramide Salami,https://www.instagram.com/p/B8y9mWRFVZ5/,"You only have one body. Keep it insured! 
Contact us on 01 277 0394 or email insurancesolution@stanbicibtc.com to begin.",,,0.0,,,,,,Thursday,18,,2020-02,0.0,Neutral
8607,2020-02-11 13:00:00,18049532017222444,Post,Photo,Aramide Salami,https://www.instagram.com/p/B8bQGz2l-Zh/,"1 more day till we glean from the experts. To hear Samson Ogbole, Yewande Kazeem and Seun & Seyi Abolaji, please click the link in our bio to register. #YLS2020",,,0.0,,,,,,Tuesday,13,,2020-02,0.5,Positive
8608,2020-02-10 10:47:00,18076012615168616,Post,Photo,Aramide Salami,https://www.instagram.com/p/B8YcFVgF6Tf/,The strength of fear is dispelled when you take action. Seize the day! #MondayMotivation #PowerUpMonday,,,0.0,,,,,,Monday,10,,2020-02,0.125,Positive
8609,2020-01-11 10:00:00,18038148382239131,Post,Photo,Aramide Salami,https://www.instagram.com/p/B7LG28RAlHi/,"*909# to the rescue!
We’ve got a cooler way to pay your Lekki toll fee with ease. Just dial *909*000*522+etag+amount# without stress! For more information, call 0700909909909 or email customercarenigeria@stanbicibtc.com",,,0.0,,,,,,Saturday,10,,2020-01,0.5,Positive
8610,2019-11-29 11:00:00,17902280329400514,Post,Photo,Aramide Salami,https://www.instagram.com/p/B5cfi1pDnGP/,Let’s join the call to protect and ensure that the right to defend human rights is upheld. #InternationalHumanRightsDefendersDay,,,0.0,,,,,,Friday,11,,2019-11,0.14285714285714285,Positive
8611,2019-11-09 07:39:00,17844198685778499,Post,Video, ,https://www.instagram.com/p/B4ooqIjl6mn/,The warm up. #Together4ALimb,,,0.0,,,,,,Saturday,7,,2019-11,0.6,Positive
8612,2019-06-19 13:33:00,17966496595272646,Post,Photo, ,https://www.instagram.com/p/By5DkwDFHpB/,"It's Match Day 2 for the #HiFL2019 group stage. Stay tuned for details as 
@ZIKcardinals do battle with the @FUOYEDazzlers
@FUTATigers_ face the @EKSUMountaineers
@UNIBENRoyals take on the @FUNAIHawks_
#HiFLStanbicIBTC",,,0.0,,,,,,Wednesday,13,,2019-06,0.0,Neutral
8613,2019-02-04 16:20:00,17846282692356901,Post,Photo, ,https://www.instagram.com/p/BtdvSHyhjkQ/,"Drop by at our booth, open an account with us in 3 minutes and stand a chance to win freebies. #SMWLagos #SMWSIBTCSession",,,0.0,,,,,,Monday,16,,2019-02,0.4,Positive
8614,2019-01-24 17:47:00,17908833154284502,Post,Video, ,https://www.instagram.com/p/BtBkbYrhLIe/,"We will be live at #SMWLagos from 04-08 February, 2019.  Come by, get social with us and let’s keep you #MovingForward. Follow us for more details",,,0.0,,,,,,Thursday,17,,2019-01,0.22323232323232323,Positive
8615,2019-01-23 12:00:00,17959852774218748,Post,Photo, ,https://www.instagram.com/p/Bs-X_rNDOvu/,"Kemi’s work is awesome – if you’ve seen The Wedding Party and King of Boys, you’ll agree with us.
We’re so glad the radio presenter turned movie director will be sharing her inspirational journey with us at this year’s Youth Leadership Series.
Click link on bio to register.
#AgainstAllOdds",,,0.0,,,,,,Wednesday,12,,2019-01,0.6666666666666666,Positive
8616,2019-01-16 12:00:00,18007266100111196,Post,Photo, ,https://www.instagram.com/p/BssWcHMD54t/,"Show up for your future.
DATE: 1st February, 2019 
VENUE: University of Lagos Multipurpose Hall.
#AgainstTheOdds",,,0.0,,,,,,Wednesday,12,,2019-01,0.0,Neutral
8617,2018-12-31 12:00:00,17853945760313127,Post,Photo, ,https://www.instagram.com/p/BsDJs1PD9dL/,"#MoneyTalk
What money goals have you set for the new year?",,,0.0,,,,,,Monday,12,,2018-12,0.13636363636363635,Positive
8618,2018-12-13 15:56:00,17889431197287952,Post,Photo, ,https://www.instagram.com/p/BrVOdW-DSkz/,"If you don’t give yourself a good life, no one else will. Let’s help you #HappenToLife #StanbicIBTC",,,0.0,,,,,,Thursday,15,,2018-12,0.7,Positive
8619,2018-11-10 09:55:00,17936399761215818,Post,Photo, ,https://www.instagram.com/p/Bp_m34mhmv9/,"At the recently concluded #NFIAAwards2018, we won the Asset Management Company of the year and Innovative Pension Company of the year awards, this could not have happened without you. Thank you. #MovingForward",,,0.0,,,,,,Saturday,9,,2018-11,0.25,Positive
8620,2018-10-12 10:17:00,17881216939273172,Post,Video, ,https://www.instagram.com/p/Bo096uNB0Gi/,"We got 
Chike the #BestInsuranceDeals, and, well,  here's his side of the story.",,,0.0,,,,,,Friday,10,,2018-10,0.0,Neutral
8621,2018-10-05 13:22:00,17922389347221715,Post,Photo, ,https://www.instagram.com/p/BojR-SvBI93/,"We value the trust you have in us and will continue to do our best to keep it. These here are because of you and for you. Thank you. 
#MovingForward",,,0.0,,,,,,Friday,13,,2018-10,1.0,Positive
8622,2018-10-03 21:30:00,17970576727097162,Post,Photo, ,https://www.instagram.com/p/BofANn2hCX5/,We are supporting the spirit of youthful competition with the Higher Institutions Football League (HiFL). Follow the action with #HiFL2018. #MovingForward #HiFLStanbicIBTC,,,0.0,,,,,,Wednesday,21,,2018-10,0.19999999999999998,Positive
8623,2018-09-17 14:20:00,17956202344134183,Post,Photo,Aramide Salami,https://www.instagram.com/p/Bn1CVgQgFzn/,"Make the right move for your child this #BackToSchool season with the CHESS account. To learn more, visit http://bit.ly/SISETgw , call 01 422 2222 or email CustomerCareNigeria@stanbicibtc.com today.",,,0.0,,,,,,Monday,14,,2018-09,0.39285714285714285,Positive
8624,2018-09-06 11:00:00,17959612891122040,Post,Photo, ,https://www.instagram.com/p/BnYWoXnAJlX/,"You could call diaries the 'smartphones of the past'. Back in the day, it was hard to find someone without one! It was, and for some, still is great for scheduling tasks, writing down  tasks, lists, personal thoughts or even scribbling down telephone numbers – if you’re old school. 
If you still keep one, tell us what you do with your diary. #TBT #ThrowbackThursday  #Diary",,,0.0,,,,,,Thursday,11,,2018-09,-0.0032118055555555615,Negative
8625,2018-08-31 17:01:00,17857506241280321,Post,Photo, ,https://www.instagram.com/p/BnJjNNZjQyu/,"How you choose to play the pizza game definitely says a lot about you. 
What's your favorite pizza topping? #Foodie #FoodieFriday #Friday",,,0.0,,,,,,Friday,17,,2018-08,0.033333333333333326,Positive
8626,2018-08-31 11:00:00,17946785500147517,Post,Photo, ,https://www.instagram.com/p/BnI53G3jiSk/,"#APPyness means having direct access to your account, pension and investments. All in one app!*wink emoji* #MobileApp #Fast #Safe #Secure",,,0.0,,,,,,Friday,11,,2018-08,0.30000000000000004,Positive
8627,2018-08-28 12:00:00,17976137632023636,Post,Photo, ,https://www.instagram.com/p/BnBSVC-jU5q/,"Is your start-up ready to deliver solutions that will improve customer service delivery? If yes, apply for the Stanbic IBTC Innovation Challenge.  Click link in our bio or visit sicchallenge.com #SICC2018",,,0.0,,,,,,Tuesday,12,,2018-08,0.2,Positive
8628,2018-08-26 12:00:00,17945233906193250,Post,Photo, ,https://www.instagram.com/p/Bm8Iw94neqW/,"We know there's still a lot of work to do, but we are playing our part. We hope you play yours. #TimeIsNow #BlueWomen #Women #StanbicIBTC #Leaders",,,0.0,,,,,,Sunday,12,,2018-08,0.0,Neutral
8629,2018-08-23 16:28:00,17931025201196187,Post,Photo, ,https://www.instagram.com/p/Bm05FeaDS_0/,"Do you have questions about our Innovations Challenge? 
Ask and we’ll answer them at our IDEAs Open Day from 10:30AM – 2:30PM on 24 August, 2018. #SICC2018",,,0.0,,,,,,Thursday,16,,2018-08,0.0,Neutral
8630,2018-08-21 17:00:00,17945186734135263,Post,Photo, ,https://www.instagram.com/p/BmvzI0HDlMn/,Speak to us about what your business and let’s help you grow. Send an email to EnterpriseDirect@stanbicibtc.com to get started. #SME #StartUp #Business #StanbicIBTC,,,0.0,,,,,,Tuesday,17,,2018-08,0.0,Neutral
8631,2018-08-16 11:02:00,17908544215211946,Post,Photo, ,https://www.instagram.com/p/BmiSNi9HsuP/,At what age did your parents stop giving you money 💰? #MoneyTalk #Finances #Money,,,0.0,,,,,,Thursday,11,,2018-08,0.0,Neutral
8632,2018-08-15 16:39:00,17907602332221841,Post,Video, ,https://www.instagram.com/p/BmgT5z8Hgqh/,The banter is live in J-Town. #UNIJOSvsATBU #HiFL2018 #HiFLStanbicIBTC,,,0.0,,,,,,Wednesday,16,,2018-08,0.13636363636363635,Positive
8633,2018-08-01 20:00:00,17890825627240606,Post,Photo, ,https://www.instagram.com/p/Bl8n3bpAI07/,"Get on board with as little as N5,000 and enjoy good returns by investing in the monthly FGN Retail Savings Bond auction through Stanbic IBTC stockbrokers. For more details, call 01 422 0004 or email stockbroking@stanbicibtc.com",,,0.0,,,,,,Wednesday,20,,2018-08,0.353125,Positive
8634,2018-07-19 13:00:00,17888487073236445,Post,Photo, ,https://www.instagram.com/p/BlaZcx7gFoR/,"Like if you go it right. 😎 
#StanbicIBTC #Trivia #FourPicsOneWord",,,0.0,,,,,,Thursday,13,,2018-07,0.2857142857142857,Positive
8635,2018-07-17 17:01:00,17862631696263406,Post,Photo, ,https://www.instagram.com/p/BlVrZP_DCXu/,"Dear esteemed customer, thank you for trusting our expertise. 
We are honored to have been awarded the Best Investment Bank in Nigeria at the 2018 Euromoney Awards for Excellence.
This is for all of us!
Yours sincerely, 
#StanbicIBTC 
#MovingForward",,,0.0,,,,,,Tuesday,17,,2018-07,0.75,Positive
8636,2018-07-15 13:00:00,17961281395015720,Post,Photo, ,https://www.instagram.com/p/BlQGQHVg_Bq/,"Share if you agree.

Make sure your expenses do not exceed your income. The best way to do this is by budgeting. When you budget, you make small changes in your everyday expenses which can have a significant impact on your finances. #PersonalFinanceTip #Budget #Finance #StanbicIBTC",,,0.0,,,,,,Sunday,13,,2018-07,0.28500000000000003,Positive
8637,2018-07-06 12:54:00,17957443192013652,Post,Video, ,https://www.instagram.com/p/Bk45ujsHfyv/,Quick and easy lunch inspo…  Chicken Groundnut Soup 😋. If you are still thinking of what to prepare for lunch during the football weekend. Here’s something to try. 🎬:@dobbyssignatures #Foodie #Food #FoodieFriday #StanbicIBTC #healthy #Nigeriancuisine #foodie #Africanfood #tasty,,,0.0,,,,,,Friday,12,,2018-07,0.16666666666666666,Positive
8638,2018-07-02 20:00:00,17937598858080591,Post,Photo, ,https://www.instagram.com/p/BkvX91MDh8-/,Do something today that your future self will thank you for. It’s never too early to secure your financial future with Stanbic IBTC. Call 01 280 1266 or email assetmanagement@stanbicibtc.com to start today. #InvestWisely #MutualFunds #StanbicIBTC,,,0.0,,,,,,Monday,20,,2018-07,0.1,Positive
8639,2018-07-02 10:00:00,17943730372106757,Post,Photo, ,https://www.instagram.com/p/BkuTSU-AMWG/,Food for thought 🥂 #MotivationMonday #Positivity #StanbicIBTC,,,0.0,,,,,,Monday,10,,2018-07,0.0,Neutral
8640,2016-09-09 10:05:00,17855514838071378,Post,Photo, ,https://www.instagram.com/p/BKISa94heic/,"Hey foodies, try out Iced Coffee Frappé recipe by @dobbyssignature. #FoodieFriday #Drink #Foodie

Ingredients •1 cup of milk •1 tablespoon of sugar/honey •2 tablespoons of instant coffee •3 tablespoons of chocolate powder •1 tablespoon of vanilla extract •10 ice cubes •1/3 cup of whipped cream

How to make Iced Coffee Frappé

Step 1: Pour the whipped cream and whip till it's fluffy - Set aside.

Step 2: In a blender, combine all the ingredients; cover and process until smooth. Pour into chilled glasses, top with whipped cream drizzled with chocolate syrup. Serve immediately.",,,0.0,,,,,,Friday,10,,2016-09,0.175,Positive
8641,2016-09-08 09:32:00,17862147214007190,Post,Photo, ,https://www.instagram.com/p/BKFp5NYBxLv/,"Let's help make it easier to get your child back to school. For more information, call 0700 2255 782 6242 #StanbicIBTC #MoveForward #BackToSchool",,,0.0,,,,,,Thursday,9,,2016-09,0.25,Positive
8642,2016-09-07 17:29:00,17861334823003136,Post,Photo, ,https://www.instagram.com/p/BKD7o1hBeFx/,"Tune in to @Nigeriainfofmabuja to learn how you can invest in our Mutual Funds and earn competitive returns. For more information, please call 01 2801266, 01 280 5595 or email assetmanagement@stanbicibtc.com #NeverStopInvesting",,,0.0,,,,,,Wednesday,17,,2016-09,0.5,Positive
8643,2016-09-07 14:55:00,17842168531174305,Post,Photo, ,https://www.instagram.com/p/BKDqDARhx1b/,"Tune in to @smooth981 to learn how you can invest in #StanbicIBTC Mutual Funds and earn competitive returns. For more information, please call 01 2801266, 01 280 5595 or email assetmanagement@stanbicibtc.com #NeverStopInvesting #StanbicIBTC",,,0.0,,,,,,Wednesday,14,,2016-09,0.5,Positive
8644,2016-09-07 11:45:00,17861222845007218,Post,Photo, ,https://www.instagram.com/p/BKDUUjDhk4M/,Our #Will service ensures that your assets are distributed to your beneficiaries according to your wishes – when you pass on. Please call +234 1 280 1266 or email SITLAgency@stanbicibtc.com for more information. #StanbicIBTC,,,0.0,,,,,,Wednesday,11,,2016-09,0.5,Positive
