,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Engagement Rate (per Impression),Engagements,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Weekday,Time,year_month,Sentiment,Sentiment_Label
6183,2018-08-11 13:51:00,6434028392219189248,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6434028392655392768,Work + play = work-life balance. #HealthIsWealth #StanbicIBTC,1381.0,2.68,37.0,18.0,1.0,1.0,1.23,17.0,Saturday,13,2018-08,0.0,Neutral
6184,2018-08-11 13:46:00,6434027002306523137,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6434027002306523137,"So many ways to stay healthy...choose 1 or more! #FitFam #HealthIsWealth
",0.0,0.0,,,,,,0.0,Saturday,13,2018-08,0.5625,Positive
6185,2018-08-11 12:53:00,6434013714445279232,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6434013714889863168,Have you checked your vitals recently? Don't wait for  illness before you do. #PreventionIsBetter #HealthIsWealth #FitFam,1292.0,2.24,29.0,12.0,0.0,1.0,1.24,16.0,Saturday,12,2018-08,0.0,Neutral
6186,2018-08-11 10:37:00,6433979510248472576,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6433979510722433024,How are you spending your Saturday? Well...we're having fun at our employee Health and Wellness Week Grand Finale because #HealthIsWealth #StanbicIBTC #FitFam,1560.0,3.01,47.0,18.0,0.0,1.0,1.79,28.0,Saturday,10,2018-08,0.4,Positive
6187,2018-08-11 10:00:00,6433970107315163136,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6433970107801706496,"Do you have innovative ideas and technology driven solutions that can improve service delivery?
Apply for the Stanbic IBTC Innovation Challenge, visit sicchallenge.com for more information on how to submit your application. #Sicc2018",2326.0,3.44,80.0,22.0,0.0,4.0,2.32,54.0,Saturday,10,2018-08,0.5,Positive
6188,2018-08-10 12:00:00,6433638046251384832,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6433638046977007616,You can do more with #Appyness. Download the Stanbic IBTC Mobile app here: http://bit.ly/2DEKEcb,2445.0,2.09,51.0,13.0,0.0,10.0,1.15,28.0,Friday,12,2018-08,0.5,Positive
6189,2018-08-09 17:24:00,6433357107818569728,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6433357108984582146,"Invest in the FGN Retail Savings Bond with as little as N5,000 to enjoy good returns through Stanbic IBTC Stockbrokers. Don't be left out, the auction closes on Friday, 10 August 2018. For more details, call 01 422 0004 or emailstockbroking@stanbicibtc.com #StanbicIBTC  #InvestWisely",1942.0,2.57,50.0,18.0,0.0,2.0,1.54,30.0,Thursday,17,2018-08,0.28250000000000003,Positive
6190,2018-08-09 15:34:00,6433329428889247744,Post,Link, ,https://linkedin.com/feed/update/urn:li:activity:6433329429493223425,"Are you innovative and passionate about creating solutions to problems within the financial space? Apply for the Stanbic IBTC Innovation Challenge now, click here: sicchallenge.com #SICC2018 

",2549.0,4.24,108.0,22.0,1.0,6.0,3.1,79.0,Thursday,15,2018-08,0.15,Positive
6191,2018-08-09 13:30:00,6433298232238960640,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6433298233535000576,Get covered before the damage. Contact 01 277 0394 or insurancesolution@stanbicibtc.com to get the #BestInsuranceDeals,1170.0,1.2,14.0,7.0,0.0,0.0,0.6,7.0,Thursday,13,2018-08,0.0,Neutral
6192,2018-08-08 19:45:00,6433030210408456192,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6433030211033395200,"Let’s help you facilitate your travel insurance needs so you won’t have to pay out-of-pocket for unforeseen medical and such other expenses. call us on 01 277 0394
#WealthWednesday",922.0,1.41,13.0,7.0,0.0,1.0,0.54,5.0,Wednesday,19,2018-08,-0.041666666666666664,Negative
6193,2018-08-08 19:43:00,6433029624942329856,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6433029625936379904,"However, travel insurance is not eligible for the following categories; #WealthWednesday",956.0,1.99,19.0,5.0,0.0,3.0,1.15,11.0,Wednesday,19,2018-08,0.0,Neutral
6194,2018-08-08 19:42:00,6433029469539168256,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6433029470138957824,"Emergency return home following death of close relative - 
Where insured’s trip is interrupted by the death of a close relative (as defined by the policy) ,the insurer will cover travel costs whenever the insured is unable to personally cover such trips. 

Repatriation of mortal remains - 
In the event of the death of the insured, the insurance company will necessary arrangements for the return of the insured’s remains to the insured’s country of citizenship.

Loss of passport, driver’s license and national identity card while abroad - 
The insurer will take charge of the expenses of replacements. 

Delayed departure - 
In the event of a delay of more than 4 hours, the insurer shall re-imburse any additional expenses incurred for transport, hotel accommodation as well as meals, loss of baggage and personal possessions. #WealthWednesday",1182.0,1.44,17.0,6.0,0.0,2.0,0.76,9.0,Wednesday,19,2018-08,0.0,Neutral
6195,2018-08-08 19:40:00,6433028984983810049,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6433028985394864128,Wondering if and why you need travel insurance? Here are a few benefits to consider; #WealthWednesday,800.0,1.38,11.0,5.0,1.0,1.0,0.5,4.0,Wednesday,19,2018-08,-0.2,Negative
6196,2018-08-08 19:26:00,6433025483159400448,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6433025483801137152,"Why is travel insurance necessary? Well, It is designed to provide financial protection for unexpected events during one’s trip. #WealthWednesday",714.0,1.4,10.0,3.0,0.0,2.0,0.7,5.0,Wednesday,19,2018-08,0.03333333333333333,Positive
6197,2018-08-08 19:22:00,6433024555924623361,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6433024556398571520,"How often do you take up a travel insurance policy?  #WealthWednesday
A.    Every time
B.    Never
C.   Sometimes
D.   What is that?",699.0,0.86,6.0,3.0,0.0,0.0,0.43,3.0,Wednesday,19,2018-08,0.0,Neutral
6198,2018-08-08 17:30:00,6432996284780539904,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6432996285271277568,#PersonalFinanceTip. Set some money aside for unforeseen circumstances.,958.0,1.57,15.0,6.0,0.0,1.0,0.84,8.0,Wednesday,17,2018-08,0.0,Neutral
6199,2018-08-07 19:47:00,6432668414069743616,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6432668414677909504,"What happens when giants clash? To find out, follow #HiFLStanbicIBTC for live updates. #HiFL2018",1525.0,1.7,26.0,11.0,0.0,3.0,0.79,12.0,Tuesday,19,2018-08,0.13636363636363635,Positive
6200,2018-08-07 10:00:00,6432520565935874048,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6432520566397243392,Make that move and #HappenToLife. Call 01 271 6000 or email pensionsolution@stanbicibtc.com today and let’s help you live well to #RetireWell,1679.0,1.67,28.0,17.0,0.0,3.0,0.48,8.0,Tuesday,10,2018-08,0.13636363636363635,Positive
6201,2018-08-06 08:30:00,6432135528920948736,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6432135529705283584,#MotivationMonday.To be the best you have to go the extra mile and do what others are not doing. #MovingForward,2607.0,2.42,63.0,29.0,1.0,4.0,1.11,29.0,Monday,8,2018-08,0.5,Positive
6202,2018-08-04 13:01:00,6431478899649052672,Post,Link,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6431478900156559360,"Here are our Top Reads for the week. Enjoy!
#TopRead No 1: A very short guide to the most creative part of your brain https://bit.ly/2v8wgGK
#TopRead No 2: 4 steps to reset your goals for the second half of the year https://bit.ly/2LQDx55.
#TopRead No 3: Here’s what managers and ordinary colleagues can do daily to curb loneliness in the modern workplace https://bit.ly/2mIAy3L.
#TopRead No 4: When you don’t know what your next step should be, these questions can help you figure it out https://bit.ly/2NxjI3s.
#TopRead No 5: Being your own biggest critic might seem like a positive attribute, but it can lead you to career troubles https://bit.ly/2mFANfX.",1820.0,3.13,57.0,4.0,1.0,1.0,2.8,51.0,Saturday,13,2018-08,0.2008158508158508,Positive
6203,2018-08-03 12:30:00,6431108749020135424,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6431108749540233216,"Don’t let the happiness end. Leave a Legacee in place so the joy can continue. To know more about Legacee, call 01-2706800 or send an email to legacee@stanbicibtc.com.",2221.0,2.07,46.0,16.0,0.0,8.0,0.99,22.0,Friday,12,2018-08,0.6666666666666666,Positive
6204,2018-08-02 17:15:00,6430818083333566464,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6430818083732025344,"Get on board with as little as N5,000 and enjoy good returns by investing in the monthly FGN Retail Savings Bond auction through Stanbic IBTC stockbrokers. For more details, call 01 422 0004 or email stockbroking@stanbicibtc.com",1999.0,3.2,64.0,18.0,14.0,4.0,1.4,28.0,Thursday,17,2018-08,0.353125,Positive
6205,2018-08-02 12:35:00,6430747582846238720,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6430747583227928576,"#MythBuster. NOT having insurance is expensive, as you have no cover in the event of loss.  Contact 01 277 0394 or insurancesolution@stanbicibtc.com to learn more about our insurance packages.",1633.0,2.08,34.0,10.0,0.0,7.0,1.04,17.0,Thursday,12,2018-08,0.0,Neutral
6206,2018-08-01 17:35:00,6430460851492253696,Post,Text, ,https://linkedin.com/feed/update/urn:li:activity:6430460851844579328,"Do not take your teeth for granted! Beyond aiding the digestive process and ensuring you have an attractive and beautiful smile, they help you eat and speak confidently. #WealthWednesday

",6447.0,1.57,101.0,30.0,0.0,2.0,1.07,69.0,Wednesday,17,2018-08,0.6125,Positive
6207,2018-08-01 17:35:00,6430460753525895169,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6430460753932742656,"Just as good personal hygiene is essential to promoting good health, good dental hygiene will also help keep bacteria, viruses, and illnesses at bay. Remember that a beautiful smile is a healthy smile first of all.
Today we share 5 tips we would like everyone to remember about personal dental hygiene. #WealthWednesday
",1508.0,3.78,57.0,18.0,0.0,7.0,2.12,32.0,Wednesday,17,2018-08,0.3909090909090909,Positive
6208,2018-08-01 15:49:00,6430434115056594944,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6430434115471831040,"Its tomorrow! Remember to join us from 1-2pm as we chat with Latti Ronke Bamisedun NIPR, the CEO/MD of BWL Agency. Its surely going to be worthwhile! #MovingForwardNG",1668.0,3.66,61.0,23.0,0.0,3.0,2.1,35.0,Wednesday,15,2018-08,0.5625,Positive
6209,2018-08-01 14:08:00,6430408816814231552,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6430408817279795200,"As part of our commitment to be your end to end financial partner in your life’s journey, we are glad to announce that we are partners of the Higher Institution Football League (HiFL). #HiFL2018 #HiFLStanbicIBTC ",1443.0,2.36,34.0,16.0,0.0,4.0,0.97,14.0,Wednesday,14,2018-08,0.25,Positive
6210,2018-08-01 10:39:00,6430356239330402304,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6430356239842111489,"Happy New Month and happy birthday to everyone born this month. May this month bring more peace and joy than you’ve ever known. Cheers! 
Mention someone celebrating their birthday this month and wish them a happy birthday!! #MovingForward #NeverStop",1440.0,2.78,40.0,25.0,1.0,2.0,0.83,12.0,Wednesday,10,2018-08,0.706060606060606,Positive
6211,2018-08-01 09:48:00,6430343245049458688,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6430343245498249216,#PersonalFinanceTip. Set some money aside for unforeseen circumstances.,0.0,0.0,,,,,,0.0,Wednesday,9,2018-08,0.0,Neutral
6212,2018-07-31 17:30:00,6430097112918163456,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6430097113379536896,"Let us help boost your Agriculture business. To know more about our Agri-Business Finance Offerings, please visit a Stanbic IBTC Bank branch near you or call 01 422 2222 or email StanbicIBTCAgricTeam@stanbicibtc.com",1423.0,3.51,50.0,15.0,2.0,2.0,2.18,31.0,Tuesday,17,2018-07,0.3,Positive
6213,2018-07-30 12:09:00,6429653969143885824,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6429653969739489280,"In line with our brand promise to make progress real, we joined in the exclusive commissioning of the Novare Central Office Park in Wuse Zone 5, Abuja. The ultra-modern office is a mixed use property development with 12,500m² of gross lettable space comprising modern retail shopping facility as well as prime offices. The landmark edifice is partly financed by Stanbic IBTC and Standard Bank.
#StanbicIBTC #MovingForward",3402.0,10.49,357.0,43.0,0.0,3.0,9.14,311.0,Monday,12,2018-07,0.06666666666666667,Positive
6214,2018-07-30 08:00:00,6429591253863669760,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6429591254387957760,#MotivationMonday. Step out of your comfort zone and pursue your dreams. #MovingForward,1733.0,2.48,43.0,19.0,0.0,2.0,1.27,22.0,Monday,8,2018-07,0.0,Neutral
6215,2018-07-28 16:00:00,6428987351317377024,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6428987351791337472,#SET your children up for a bright future. Please call 01 280 1266 or email SITLAgency@stanbicibtc.com to learn more.,1959.0,1.94,38.0,22.0,0.0,4.0,0.61,12.0,Saturday,16,2018-07,0.4000000000000001,Positive
6216,2018-07-28 10:00:00,6428896669525385216,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6428896670007717888,"About 290 million people worldwide are living unaware that they have viral #hepatitis. As we mark #WorldHepatitisDay, let’s raise awareness to prevent the ongoing suffering. #EliminateHepatitis",1773.0,2.43,43.0,15.0,1.0,5.0,1.24,22.0,Saturday,10,2018-07,0.0,Neutral
6217,2018-07-27 15:19:00,6428614626992226304,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6428614627474575360,Latti Ronke Bamisedun NIPR is one Public Relations expert who has successfully made a name for herself and is on to bigger exploits. Join our Twitter chat with her on 2nd August 2018. #MovingForwardNG,2238.0,4.56,102.0,18.0,0.0,2.0,3.66,82.0,Friday,15,2018-07,0.1875,Positive
6218,2018-07-27 10:00:00,6428534303302393856,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6428534303705034755,Secure your financial future with Stanbic IBTC. Call 01 280 1266 or email assetmanagement@stanbicibtc.com to invest. #InvestWisely #MutualFunds,1580.0,1.9,30.0,12.0,0.0,4.0,0.89,14.0,Friday,10,2018-07,0.13333333333333333,Positive
6219,2018-07-26 14:27:00,6428239133059088384,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6428239133574987776,"Now more than ever, we are committed to making sure your business runs smoothly with Enterprise Direct. To find out how we can help you do this, please email EnterpriseDirect@stanbicibtc.com.",1640.0,2.62,43.0,25.0,0.0,1.0,1.04,17.0,Thursday,14,2018-07,0.375,Positive
6220,2018-07-25 16:16:00,6427904333047750656,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6427904333861441536,If you are saving towards a goal or have some money you are currently ‘not using’ but you are afraid of investing because you think you might lose your funds… please read this. #WealthWednesday.,3024.0,9.69,293.0,27.0,2.0,5.0,8.56,259.0,Wednesday,16,2018-07,-0.3,Negative
6221,2018-07-24 10:05:00,6427448361686749184,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6427448362705965056,"Leadership is about inspiring, persuading, challenging, creating and changing. Being a good leader can mean the difference between success and failure when it comes to growing your start-up. Find out how leadership helps to grow your startup here: http://bit.ly/2uLzYXo",2294.0,3.1,71.0,30.0,0.0,6.0,1.53,35.0,Tuesday,10,2018-07,0.22847222222222222,Positive
6222,2018-07-23 08:30:00,6427062110160711680,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6427062110626279424,"Keep going, never give up! #MotivationMonday #NeverStop",2387.0,3.27,78.0,33.0,0.0,6.0,1.63,39.0,Monday,8,2018-07,0.0,Neutral
6223,2018-07-21 13:30:00,6426412768831774720,Post,Link,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6426412769272168448,"Here are our #TopReads for the week. Enjoy!!
1.  Raising funds for small businesses is no easy task However, it helps to be prepared for when you get the chance to pitch to a potential investor. Learn how to raise funds for your business here:
http://bit.ly/2uHBV7x 

2.  With all the excitement and anticipation that comes with holidays it is so easy to overspend. Here are a few tips to manage your holiday finances and still have fun.
http://bit.ly/2O7wHKi",2029.0,3.89,79.0,19.0,1.0,2.0,2.81,57.0,Saturday,13,2018-07,0.0988095238095238,Positive
6224,2018-07-20 12:30:00,6426035310731239424,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6426035311205187584,Good news. You can now use your Naira Debit card for international transactions online and on POS with up to $3000 monthly limit. Call 01 422 2222 for more details. #StanbicIBTC #MovingForward,2257.0,2.88,65.0,28.0,1.0,6.0,1.33,30.0,Friday,12,2018-07,0.39999999999999997,Positive
6225,2018-07-19 12:34:00,6425674137217310720,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6425674137733197824,"To #RetireWell, use our pension calculator to know what your monthly contributions to your retirement goal should be. Click here to get started: https://bit.ly/2LrB80A",1571.0,4.01,63.0,18.0,0.0,3.0,2.67,42.0,Thursday,12,2018-07,0.0,Neutral
6226,2018-07-19 09:01:00,6425620462369275904,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425620462738382848,"How to proceed? Simply visit any of our branches to make a formal request to switch! 
You can also call 01 271 6000 or email pensionsolution@stanbicibtc.com for more details.
#WealthWednesday",1350.0,2.44,33.0,18.0,0.0,3.0,0.89,12.0,Thursday,9,2018-07,0.25,Positive
6227,2018-07-19 08:59:00,6425619986353516544,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425619986693255168,"Signed up to our pension fund?
There are possibilities to switch between funds, you can switch from; 
A.	Fund 2 to Fund 1
B.	Fund 3 to Fund 2
#WealthWednesday",1543.0,3.89,60.0,12.0,0.0,5.0,2.79,43.0,Thursday,8,2018-07,0.0,Neutral
6228,2018-07-19 08:56:00,6425619237309546496,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425619238173581312,"How does the Multifund Structure work?
The new Multifund structure allows active RSA holders to switch between funds if they meet certain conditions.
#WealthWednesday",2548.0,5.73,146.0,14.0,1.0,6.0,4.91,125.0,Thursday,8,2018-07,0.07243867243867243,Positive
6229,2018-07-19 08:55:00,6425618848208166912,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425618848644370432,"Hi guys, you must have received some information from your PFA about the Multifund Scheme.
Today, we are sharing all you need to know to help you understand it better! #WealthWednesday
",1924.0,5.77,111.0,20.0,4.0,1.0,4.47,86.0,Thursday,8,2018-07,0.625,Positive
6230,2018-07-18 19:37:00,6425418203932958720,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425418204444663808,"How to proceed? Simply visit any of our branches to make a formal request to switch! 
You can also call 01 271 6000 or email pensionsolution@stanbicibtc.com for more details.
#WealthWednesday",0.0,0.0,,,,,,0.0,Wednesday,19,2018-07,0.25,Positive
6231,2018-07-18 19:36:00,6425417779825905664,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425417780174024704,"Signed up to our pension fund?
There are possibilities to switch between funds, you can switch from; 
A. Fund 2 to Fund 1
B. Fund 3 to Fund 2

#WealthWednesday",0.0,0.0,,,,,,0.0,Wednesday,19,2018-07,0.0,Neutral
6232,2018-07-18 19:36:00,6425417746678325248,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425417747181641728,"How does the Multifund Structure work?
The new Multifund structure allows active RSA holders to switch between funds if they meet certain conditions.
#WealthWednesday",0.0,0.0,,,,,,0.0,Wednesday,19,2018-07,0.07243867243867243,Positive
6233,2018-07-18 19:33:00,6425417196217868288,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425417196586967040,"Hi guys, you must have received some information from your PFA about the Multifund Scheme. We talked about it here - http://bit.ly/2Jy89qj 

Today, we are sharing the need-to-knows to help you understand it better! #WealthWednesday",0.0,0.0,,,,,,0.0,Wednesday,19,2018-07,0.625,Positive
6234,2018-07-18 19:31:00,6425416565918830592,Post,Link, ,https://linkedin.com/feed/update/urn:li:activity:6425416566464081920,"Hi guys, you must have received some information from your PFA about the Multifund Scheme. We talked about it here - http://bit.ly/2Jy89qj",0.0,0.0,,,,,,0.0,Wednesday,19,2018-07,0.0,Neutral
6235,2018-07-18 17:15:00,6425382352922378240,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425382353249533952,"How to proceed? Simply visit any of our branches to make a formal request to switch! 
You can also call 01 271 6000 or email pensionsolution@stanbicibtc.com for more details.
#WealthWednesday",0.0,0.0,,,,,,0.0,Wednesday,17,2018-07,0.25,Positive
6236,2018-07-18 17:13:00,6425381882011090945,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425381882493431809,"Signed up to our pension fund?
There are possibilities to switch between funds, you can switch from; 
A.	Fund 2 to Fund 1
B.	Fund 3 to Fund 2
#WealthWednesday
",0.0,0.0,,,,,,0.0,Wednesday,17,2018-07,0.0,Neutral
6237,2018-07-18 17:10:00,6425381080873861120,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425381081410727936,"How does the Multifund Structure work?
The new Multifund structure allows active RSA holders to switch between funds if they meet certain conditions.
#WealthWednesday",0.0,0.0,,,,,,0.0,Wednesday,17,2018-07,0.07243867243867243,Positive
6238,2018-07-18 17:06:00,6425380087117422592,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6425380087524257792,"Hi guys, you must have received some information from your PFA about the Multifund Scheme. Today, we are sharing all you need to know to help you understand it better! #WealthWednesday
",0.0,0.0,,,,,,0.0,Wednesday,17,2018-07,0.625,Positive
6239,2018-07-17 17:01:00,6425016371515662336,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6425016372035756032,"Dear esteemed customer, thank you for trusting our expertise. 
We are honored to have been awarded the Best Investment Bank in Nigeria at the 2018 Euromoney Awards for Excellence.
This is for all of us!
Yours sincerely, 
#StanbicIBTC 
#MovingForward",0.0,0.0,,,,,,0.0,Tuesday,17,2018-07,0.75,Positive
6240,2018-07-17 10:30:00,6424917967129051136,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6424917967590420480,You can talk to us about your international trade financing needs. Call 070022557836262 and let’s move you forward. #StanbicIBTC #MovingForward,1757.0,2.45,43.0,18.0,2.0,4.0,1.08,19.0,Tuesday,10,2018-07,0.0,Neutral
6241,2018-07-16 09:11:00,6424535677483905024,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6424535677890756608,How far you think is only how far you’ll go. Don’t place limits on your thinking! #MotivationMonday #MovingForward,1693.0,2.54,43.0,18.0,0.0,6.0,1.12,19.0,Monday,9,2018-07,0.075,Positive
6242,2018-07-15 20:54:00,6424350302392053760,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6424350302794715136,You can't lose when you choose Blue!,2458.0,2.48,61.0,30.0,0.0,10.0,0.85,21.0,Sunday,20,2018-07,0.0,Neutral
6243,2018-07-13 12:30:00,6423498624029720576,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6423498624377847808,Be open to learning new things on the job. #CareerTip,2234.0,3.31,74.0,40.0,0.0,8.0,1.16,26.0,Friday,12,2018-07,0.06818181818181818,Positive
6244,2018-07-12 12:30:00,6423136366510514176,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6423136366510514176,"There’s so much inside of you.
 You have the skill of a genius. #MovingForward
",0.0,0.0,,,,,,0.0,Thursday,12,2018-07,0.2,Positive
6245,2018-07-11 16:47:00,6422838620893310976,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6422838621472124929,Today's #WealthWednesday is about leaving a #Legacee for your loved ones. Find image below:,2322.0,4.18,97.0,10.0,0.0,9.0,3.36,78.0,Wednesday,16,2018-07,0.7,Positive
6246,2018-07-11 10:40:00,6422746117200449536,Post,Link,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6422746117619871744,"Stanbic IBTC, Dangote Cement announce Commercial Paper issuance.
http://bit.ly/2NIflDB",2079.0,3.42,71.0,21.0,0.0,7.0,2.07,43.0,Wednesday,10,2018-07,0.0,Neutral
6247,2018-07-10 12:01:00,6422404339368755200,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6422404339775602688,That look when you know your bank’s got your back. #MovingForward,2204.0,3.72,82.0,26.0,0.0,7.0,2.22,49.0,Tuesday,12,2018-07,0.0,Neutral
6248,2018-07-09 14:38:00,6422081307001516032,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6422081307391590400,Food for thought  #MotivationMonday #Positivity #StanbicIBTC,1824.0,2.74,50.0,23.0,2.0,4.0,1.15,21.0,Monday,14,2018-07,0.0,Neutral
6249,2018-07-07 12:00:00,6421316692042870784,Post,Link,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6421316692386803712,"Hello! Here are our #TopReads for you this weekend.
Whether you earn N50, 000 a month or N5, 000,000 a month, there’s a tendency to overspend if we don’t plan. 
http://bit.ly/2J3fJck 
Summer is Coming!!! These are the most beautiful places to visit in Africa
http://bit.ly/2KTOQsT",1715.0,2.57,44.0,12.0,0.0,1.0,1.81,31.0,Saturday,12,2018-07,0.675,Positive
6250,2018-07-06 12:00:00,6420954350297841664,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6420954350767603712,"Experience ease in managing and growing your business with Enterprise Direct. For more information, please call 0700 333 3333 or send an email to enterprisedirect@stanbicibtc.com",1855.0,3.18,59.0,20.0,2.0,8.0,1.56,29.0,Friday,12,2018-07,0.3,Positive
6251,2018-07-04 16:48:00,6420302013157900288,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6420302013573144576,Our insurance brokerage business will get you the best rates for any kind of insurance cover you want. Please call 01 2770394 or send a mail to insurancesolution@stanbicibtc.com to learn more. #WealthWednesday,1150.0,2.78,32.0,15.0,0.0,5.0,1.04,12.0,Wednesday,16,2018-07,0.7000000000000001,Positive
6252,2018-07-04 16:46:00,6420301623418974208,Post,Text, ,https://linkedin.com/feed/update/urn:li:activity:6420301623796461569,"Death is inevitable and the expenses that come along with burying a loved one (hopefully, aged) are often unavoidable as we’ve seen in the case of Mrs. S. This is where taking a funeral insurance cover becomes useful. 
The Family Benefit plan helps to alleviate expenses associated with the funeral of any of the parties assured under the policy and the policy holder and beneficiaries can be insured. #WealthWednesday
",6770.0,1.37,93.0,21.0,1.0,6.0,0.96,65.0,Wednesday,16,2018-07,0.22499999999999998,Positive
6253,2018-07-04 16:45:00,6420301284607303680,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6420301284972195841,What is a Family Benefit plan? #WealthWednesday,877.0,2.39,21.0,11.0,0.0,1.0,1.03,9.0,Wednesday,16,2018-07,0.0,Neutral
6254,2018-07-04 16:44:00,6420301081435213824,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6420301089236615168,"In this edition of #WealthWednesday, our focus is on the Family Benefit Plan. Please keep reading.",960.0,3.54,34.0,9.0,1.0,4.0,2.08,20.0,Wednesday,16,2018-07,0.0,Neutral
6255,2018-07-04 16:43:00,6420300843471376384,Post,Text, ,https://linkedin.com/feed/update/urn:li:activity:6420300843895001088,"Thankfully, Mr. S had a family benefit insurance plan in place which covers the funeral costs. This has freed Mrs. S from spending towards the funeral so she can use the funds available to pay up the kids’ school fees. What do you think? #WealthWednesday
A.   Good idea. I want this
B.   No. not for me
C.   Need more info? (Contact us)
 
",4034.0,0.89,36.0,10.0,0.0,2.0,0.59,24.0,Wednesday,16,2018-07,0.5333333333333333,Positive
