,Date,Post ID,Content Type,Sent by,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Weekday,Time,Positive Reactions,Negative Reactions,year_month,Sentiment,Sentiment_Label
6935,2021-11-13 17:00:00,253788558082460_4251338488327427,Video, ,"One click does it all!
Here is how to access all your account on the Stanbic IBTC Super App seamlessly.
#ITCANBE",5774.0,1575.0,2.91,3.87,61,21.0,10.0,3.0,0.0,27,27.0,,0.0,43,28,24,19,6.0,2.0,0.0,20,,17,0.0,Saturday,17,21.0,0.0,2021-11,0.21666666666666667,Positive
6936,2023-05-17 17:21:00,253788558082460_5898225790305347,Photo,Blessing Ubah,"Prioritising mental health is essential for a fulfilling life, yet it often gets neglected. 
Join our Twitter Spaces session today, as we explore various aspects of mental well-being.
Click here to join- bit.ly/JoinOurTwitterSpaces​
#ITCANBE",1545.0,1573.0,1.42,2.86,45,24.0,4.0,0.0,0.0,16,16.0,6.0,0.0,36,29,26,25,3.0,0.0,0.0,12,6.0,9,0.0,Wednesday,17,24.0,1.0,2023-05,-0.05,Negative
6937,2022-06-22 18:20:00,253788558082460_4934070710054198,Video,Damilare Oyekanmi,"Ensure your loved ones have a secured future when you open a private trust with Stanbic IBTC.​
For more information, visit https://bit.ly/StanbicIBTCPrivateTrust or call 01 270 6800.​

#WealthWednesday​
#ITCANBE",0.0,1573.0,0.0,5.4,85,16.0,13.0,0.0,0.0,54,54.0,,0.0,59,41,24,16,10.0,0.0,0.0,42,,37,0.0,Wednesday,18,17.0,1.0,2022-06,0.24,Positive
6938,2017-06-29 14:51:00,253788558082460_1209253889202584,Video, ,"It was Malaria Day recently and we've worked with the team at  Slum2School Africa for a few years now to provide medical resources, disease education and mosquito nets to children in the Makoko community in #Lagos.

#ThrowbackThursday",0.0,1573.0,0.0,2.86,45,10.0,0.0,4.0,0.0,31,31.0,,0.0,40,18,12,9,0.0,4.0,0.0,30,,7,0.0,Thursday,14,10.0,0.0,2017-06,-0.06666666666666667,Negative
6939,2022-06-06 16:52:00,253788558082460_4889558197838783,Video,Damilare Oyekanmi,"With these simple steps, you can apply for FX using the Super App.​
Visit your app store today to download the Stanbic IBTC Mobile App.​

#ITCANBE",1426.0,1571.0,1.75,3.31,52,20.0,3.0,2.0,0.0,27,27.0,,0.0,48,34,24,20,3.0,2.0,0.0,24,,22,0.0,Monday,16,20.0,0.0,2022-06,0.16666666666666666,Positive
6940,2021-11-15 13:02:00,253788558082460_4256708694457073,Video, ,"Guess what!
It's that time of the year when we walk to raise awareness for those with limb loss and we are geared up and ready to go. To join us, sign up here - https://steps.stanbicibtc.com/home and start taking steps that matter.",4753.0,1571.0,4.88,3.82,60,13.0,1.0,2.0,0.06,43,44.0,,1.0,48,30,15,13,1.0,1.0,0.0,34,,25,1.0,Monday,13,13.0,0.0,2021-11,0.2,Positive
6941,2021-08-14 15:00:00,253788558082460_3971896242938321,Video, ,"In a bid to give back to the society, the Reconciliation unit, an arm of the operations shared unit of Stanbic IBTC, donated some home appliances and household items to Olusoye Compensatory Centre, a home that caters for children and adults with special needs.
#ITCANBE",0.0,1571.0,0.0,2.67,42,18.0,2.0,0.0,0.0,19,19.0,,0.0,40,28,23,21,2.0,0.0,0.0,17,,13,0.0,Saturday,15,21.0,0.0,2021-08,0.17857142857142858,Positive
6942,2023-02-06 09:47:00,253788558082460_5588501084611154,Video,Damilare Oyekanmi,"In this new week, you are only permitted to think, speak and act positively. 💙 
#PowerUpMonday​
#MotivationMonday​
#ITCANBE",1584.0,1569.0,1.89,12.11,190,44.0,21.0,1.0,0.0,121,121.0,,0.0,133,89,53,47,9.0,1.0,0.0,91,,84,0.0,Monday,9,46.0,1.0,2023-02,0.12121212121212122,Positive
6943,2023-05-31 19:00:00,253788558082460_5946962842098308,Video,Damilare Oyekanmi,"Investing in the Nigerian stock market has never been easier. With the Stanbic IBTC Mobile App, you can buy, sell and monitor your portfolio on the go. Watch how to sell your owned stocks on the App in this video series that unlocks the power of trading stocks with Stanbic IBTC Mobile App. Don't know how to get started? Send an email to CallMe@stanbicibtc.com.
#Invest
#Stocks
#ITCANBE",0.0,1567.0,0.0,5.68,89,21.0,21.0,0.0,0.0,44,44.0,,0.0,64,27,39,24,17.0,0.0,0.0,36,,31,0.0,Wednesday,19,24.0,0.0,2023-05,0.0,Neutral
6944,2023-04-25 18:08:00,253788558082460_5828459217282005,Video,Damilare Oyekanmi,"No matter the dreams, with Stanbic IBTC, IT CAN BE.
To our beneficiaries, we are proud of you and can’t wait to see you change the world.
Cheers to greater heights!
#StanbicIBTCUniversityScholarship",2400.0,1567.0,4.71,7.4,116,23.0,11.0,0.0,0.0,79,79.0,,0.0,84,49,32,26,7.0,0.0,0.0,56,,50,0.0,Tuesday,18,26.0,0.0,2023-04,0.7125,Positive
6945,2022-09-01 15:55:00,253788558082460_5128255593969041,Video,Damilare Oyekanmi,"Your loved ones deserves the best life even after you are gone.
Send an email to SITLAgency@stanbicibtc.com or call 01 270 6800 get started on writing a Will.​
#ITCANBE",4013.0,1567.0,3.36,4.66,73,26.0,14.0,1.0,0.0,32,32.0,,0.0,54,38,33,24,9.0,1.0,0.0,26,,23,0.0,Thursday,15,26.0,0.0,2022-09,0.85,Positive
6946,2022-05-28 06:31:00,253788558082460_4862271387234131,Photo, ,Repost #MyDreamsCanBe,1591.0,1565.0,2.07,52.72,825,778.0,0.0,0.0,0.0,14,14.0,0.0,0.0,816,139,804,804,0.0,0.0,0.0,13,0.0,13,0.0,Saturday,6,811.0,0.0,2022-05,0.0,Neutral
6947,2021-07-02 19:00:00,253788558082460_3848020565325890,Photo, ,"The FGN Retail Savings Bond auction for July 2021 has commenced.
Visit www.linktr.ee/StanbicIBTC and click ‘Invest in FGN Retail Savings Bond’ to get started!",2112.0,1565.0,2.7,3.96,62,5.0,3.0,0.0,0.76,38,54.0,3.0,0.0,46,33,7,5,2.0,0.0,0.0,31,3.0,28,0.0,Friday,19,5.0,0.0,2021-07,0.0,Neutral
6948,2021-04-22 13:51:00,253788558082460_3644689378992344,Photo, ,"We have a collective responsibility to take care of the earth and all that it holds. Let us celebrate Mother Earth by listening to her and making the right choices to heal, restore and maintain her wholeness.
Happy #InternationalMotherEarthDay",1744.0,1565.0,1.55,2.49,39,23.0,4.0,1.0,0.0,11,11.0,0.0,0.0,33,29,26,23,3.0,1.0,0.0,8,0.0,8,0.0,Thursday,13,23.0,0.0,2021-04,0.5428571428571429,Positive
6949,2018-02-28 18:49:00,253788558082460_1441601512634486,Photo, ,"Some of the trends to watch out for in 2018
1. GDP growth - 2.2%
2. Oil revenue - $44bn (Oil price of $60pb - 65bp)
3. Exchange rate - Stable, downside of 10% if certain things happen.
4. Money supply growth - 7.2%
5. Inflation rate -- 14 - 16%
#SBWAIC2018",2084.0,1565.0,1.44,7.41,116,27.0,1.0,18.0,0.0,70,70.0,23.0,0.0,78,46,31,23,1.0,15.0,0.0,55,21.0,39,0.0,Wednesday,18,27.0,0.0,2018-02,0.21428571428571427,Positive
6950,2023-04-13 14:36:00,253788558082460_5792035310924396,Video,Damilare Oyekanmi,"Not sure of how to move around the Stanbic IBTC Mobile App when trading stocks? Here's your one-stop guide on how to navigate the app and reset your password whenever you need to.​
Download the Stanbic IBTC mobile app now to begin.​

#Invest​
#TrustedBroker​
#ITCANBE",0.0,1562.0,0.0,3.91,61,16.0,5.0,3.0,0.0,37,37.0,,0.0,40,33,18,14,5.0,2.0,0.0,24,,22,0.0,Thursday,14,16.0,0.0,2023-04,-0.25,Negative
6951,2019-10-23 11:07:00,253788558082460_2300117976782831,Photo, ,"Join us at 4:30PM 03 November, 2019 as we discuss investment in art to preserve and generate wealth.
#MovingForward #MoreThanAnArtFair",4385.0,1562.0,1.12,1.47,23,12.0,0.0,1.0,0.0,10,10.0,4.0,1.0,20,18,12,12,0.0,1.0,0.0,9,4.0,5,1.0,Wednesday,11,12.0,0.0,2019-10,0.0,Neutral
6952,2022-09-01 13:02:00,253788558082460_5127888697339064,Video, ,"As we enter the 'ember' period, you can still make most of this time to achieve  your 2022 goals. We wish you success in all your endeavours.​​ 
Welcome to September! 💙 
#ITCANBE",4422.0,1560.0,3.46,3.4,53,18.0,8.0,2.0,0.0,23,23.0,,0.0,40,28,24,19,5.0,2.0,0.0,19,,16,0.0,Thursday,13,20.0,0.0,2022-09,0.6,Positive
6953,2022-08-13 09:40:00,253788558082460_5074742909320310,Video,Blessing Ubah,"Do you have questions on investing in mutual funds? 
We have answers for all your worries. 
Visit www.stanbicibtcassetmanagement.com now to get started.​

#NeverStopInvesting​
#ITCANBE",1929.0,1560.0,1.24,5.32,83,20.0,8.0,0.0,0.13,50,52.0,,0.0,58,47,26,23,5.0,0.0,0.0,39,,37,0.0,Saturday,9,21.0,2.0,2022-08,0.0,Neutral
6954,2021-05-30 19:00:00,253788558082460_3759265854201362,Video, ,"Yes oo… you can get all you need in one plate!
That’s what our Super App gives you. Visit http://www.linktr.ee/StanbicIBTC and click ‘Download the Super App’ to get your plate loaded with goodies! 😉",1997.0,1560.0,1.05,3.72,58,18.0,10.0,1.0,0.25,25,29.0,,0.0,42,29,24,18,7.0,1.0,0.0,20,,16,0.0,Sunday,19,18.0,0.0,2021-05,0.375,Positive
6955,2018-09-14 12:00:00,253788558082460_341209159756002,Video, ,"Last call for entries. Apply for the Stanbic IBTC Innovation Challenge: sicchallenge.com 
#SICC2018",2836.0,1560.0,1.16,4.17,65,12.0,3.0,1.0,0.22,45,49.0,,0.0,50,40,15,12,3.0,1.0,0.0,36,,25,0.0,Friday,12,12.0,0.0,2018-09,0.0,Neutral
6956,2018-06-21 08:01:00,253788558082460_1559359060858730,Photo, ,"#Trivia
What is the highest grossing Nollywood movie in Nigeria?",6033.0,1560.0,1.03,7.12,111,38.0,6.0,12.0,0.0,55,55.0,19.0,0.0,81,67,43,35,6.0,12.0,0.0,47,19.0,35,0.0,Thursday,8,38.0,0.0,2018-06,0.0,Neutral
6957,2022-10-13 11:11:00,253788558082460_5247146752079924,Video,Blessing Ubah,"Growth is a function of effective collaboration and partnership. Business leaders understand the need for like-minded partners that help them bridge the gap to their goals, giving them the advantage to accelerate their growth. 
At Stanbic IBTC, we are on a path to building blocks of sustainable progress and wealth across diverse sectors, thereby transforming the trajectory of the Nigerian economy. From empowering sole proprietors, to nurturing SMEs into large-scale businesses, driving growth remains at the heart of what we do, it is encoded in our DNA. 
We are contributing our quota towards a diversified economy, leaving our footprints in various sectors including agriculture, healthcare, education, oil and gas, renewable energy, manufacturing, information and communications technology, trade - both local and international, and emerging markets.
Today, we launch a campaign inviting small, medium, and large businesses to take advantage of our innovative solutions, sector expertise, strong heritage, footprint across the African continent and global partnerships to grow their business.
Visit https://bit.ly/StanbicIBTCBCCThematicCampaign to choose us as your growth partner today.

#GoForGrowth
#ITCANBE",6579.0,1558.0,4.1,5.71,89,36.0,10.0,2.0,0.13,38,40.0,,0.0,65,45,39,36,5.0,2.0,0.0,31,,25,0.0,Thursday,11,37.0,0.0,2022-10,0.13614718614718616,Positive
6958,2022-01-29 09:24:00,253788558082460_4531518326976107,Video, ,"#SMW2020 was a hit!
This year it is back as #AfricaNXT2022 and it promises to be even bigger and better. 
Make sure you find your way to our stand.
#ITCANBE",5609.0,1558.0,2.98,4.17,65,18.0,11.0,3.0,0.0,32,32.0,,0.0,42,35,24,19,4.0,3.0,0.0,23,,21,0.0,Saturday,9,19.0,0.0,2022-01,0.25,Positive
6959,2022-01-24 10:30:00,253788558082460_4509043022556971,Photo, ,"This week, let nothing stop you.
You can do this! 💪 
#MondayMotivation
#PowerUpMonday
#ITCANBE",3464.0,1558.0,1.41,3.47,54,23.0,5.0,0.0,0.0,25,25.0,4.0,1.0,37,35,24,23,5.0,0.0,0.0,20,4.0,19,1.0,Monday,10,24.0,0.0,2022-01,0.0,Neutral
6960,2022-04-27 11:09:00,253788558082460_380917927282056,Video, ,"The Probate Process and You

The Probate Process is a vital step in administering a person’s Will, property and assets after their demise. 
Listen in as Emi Agaba-Oloja, Executive Director, Stanbic IBTC Trustees Limited, Taiwo Akanni, Chief Magistrate, Lagos State Judiciary and Olurotimi Aju, Partner and Head, Corporate and Commercial Practice, CLP Legal discuss all you need to know about the Probate Process.
For more enquiries, please send an email to legacee@stanbicibtc.com.
#ITCANBE",3412.0,1554.0,1.06,25.55,397,62.0,62.0,1.0,0.0,260,260.0,,0.0,235,190,74,62,19.0,1.0,0.0,180,,52,0.0,Wednesday,11,74.0,0.0,2022-04,0.12142857142857144,Positive
6961,2021-02-24 16:25:00,253788558082460_3479384268856190,Video,Blessing Ubah,"You asked for it, and now you've got it!
A platform that covers all your insurance needs is here.
For more details on how we can support you when #lifehappens, send an email to insure@stanbicibtc.com or call 012706801.

#WealthWednesday
#ITCANBE",2828.0,1554.0,0.81,3.6,56,21.0,4.0,5.0,0.0,26,26.0,,0.0,41,32,26,20,4.0,5.0,0.0,19,,17,0.0,Wednesday,16,21.0,0.0,2021-02,0.5,Positive
6962,2018-02-10 09:00:00,253788558082460_1421145748013396,Link, ,"Enjoy our top reads for the week...

TopRead No 1: Valentine’s Day is the perfect time to whisk your loved one away on an enchanting break. Well, if you can’t afford to go through visa application process or travel abroad, fear not! Here are 10 romantic getaways in Nigeria offering incredibly romantic packages that are worth every ounce of love. http://bit.ly/2krlG6n
 
 
TopRead no 2: Use these five tricks to never forget something important again. http://bit.ly/2GFh5d4
 
 
TopRead No 3: To become an Olympian, you must be strong both physically and mentally. So, who better to ask about what it takes to meet and surpass your goals? http://cnb.cx/2E9W7Wm",3404.0,1554.0,0.53,6.11,95,39.0,1.0,13.0,0.47,30,42.0,,1.0,69,49,39,34,1.0,10.0,0.0,39,,28,1.0,Saturday,9,39.0,0.0,2018-02,0.3698717948717949,Positive
6963,2023-01-09 14:17:00,253788558082460_1252255619060234,Video, ,"Reward4Saving Live Draw - December 2022

The new year is about to be lit as 70 people will get N100,000 richer today, at the #Reward4Saving December 2022 live draw. 
Will you be one? Let's find out.
To qualify, deposit N10,000 into a new or existing savings account or @easewallet for 30 days.

#ITCANBE",7022.0,1552.0,4.03,47.81,742,84.0,61.0,2.0,0.0,580,580.0,,0.0,334,285,104,85,33.0,2.0,0.0,279,,244,0.0,Monday,14,99.0,0.0,2023-01,0.13636363636363635,Positive
6964,2022-04-24 10:42:00,253788558082460_4767895553338382,Video,Damilare Oyekanmi,"No dull oh, grab your own sharpally!
With just N10,000 deposit in your existing or new savings account or @easewallet for a minimum of 30 days, you too can join the millionaire gang. 
Read T&Cs here:
https://bit.ly/StanbicIBTCReward4SavingTandCs
#Reward4Saving
#ITCANBE",3471.0,1552.0,1.09,2.64,41,10.0,6.0,0.0,0.12,23,25.0,,0.0,32,25,14,10,4.0,0.0,0.0,19,,16,0.0,Sunday,10,10.0,0.0,2022-04,0.3440656565656566,Positive
6965,2021-10-19 09:00:00,253788558082460_4173212382806705,Video, ,"May the Eid-El-Maulud celebration bring forth all the blessings you desire for yourself and your family. Happy #EidElMaulud
#ITCANBE",3087.0,1552.0,1.39,4.38,68,38.0,4.0,10.0,0.0,15,15.0,,0.0,49,34,40,39,4.0,5.0,0.0,11,,9,0.0,Tuesday,9,39.0,0.0,2021-10,0.8,Positive
6966,2021-03-09 10:00:00,253788558082460_3517226705071946,Photo, ,"Whether it’s Sheri or Ogbomosho, mango is bae anytime, any day. ❤️

Share with us your favourite specie of mango in the comments section.
#ITCANBE",2022.0,1550.0,2.42,2.19,34,19.0,3.0,1.0,0.0,11,11.0,0.0,0.0,27,25,22,19,2.0,1.0,0.0,8,0.0,8,0.0,Tuesday,10,19.0,0.0,2021-03,0.0,Neutral
6967,2022-05-21 16:47:00,253788558082460_4843189075809029,Video,Damilare Oyekanmi,"Did you notice some unidentified transactions on your account, and would like to freeze it?​
Follow these three steps to do that now on the Super App.​

#ITCANBE",2332.0,1547.0,1.07,3.3,51,13.0,8.0,2.0,0.0,28,28.0,,0.0,38,27,19,13,7.0,2.0,0.0,20,,18,0.0,Saturday,16,13.0,0.0,2022-05,0.3333333333333333,Positive
6968,2022-04-22 10:54:00,253788558082460_4762650170529587,Video,Damilare Oyekanmi,"The VIP lifestyle doesn’t have to stop. A Life Insurance plan from Stanbic IBTC will make sure of that!​
To get started, click https://bit.ly/StanbicIBTCLifeInsurance​

#InsuranceCoverMe​
#GoForLife",3020.0,1547.0,2.05,3.04,47,14.0,8.0,2.0,0.0,22,22.0,,0.0,37,27,22,15,5.0,2.0,0.0,17,,10,0.0,Friday,10,15.0,0.0,2022-04,0.5,Positive
6969,2021-11-10 11:27:00,253788558082460_4240663836061559,Video, ,"As you review your insurance cover before renewing, be sure to keep some of these things in mind throughout the process.

#WealthWednesday
#ITCANBE",2110.0,1547.0,3.36,2.59,40,15.0,6.0,2.0,0.0,17,17.0,,0.0,30,25,15,14,3.0,1.0,0.0,15,,12,0.0,Wednesday,11,15.0,0.0,2021-11,0.5,Positive
6970,2021-08-01 10:00:00,253788558082460_3933284660132813,Video,Kemi Amoo,"Welcome to August, your month of unlimited opportunities.
Type YES if you agree.
💙 
#ITCANBE",2787.0,1547.0,2.22,5.75,89,27.0,30.0,0.0,0.0,32,32.0,,0.0,69,57,48,27,27.0,0.0,0.0,28,,23,0.0,Sunday,10,27.0,0.0,2021-08,0.8,Positive
6971,2021-05-31 13:49:00,253788558082460_3761237874004160,Photo, ,"Imagine you are all dressed up for your #TGIF groove and you are going to jump bus to get there ☹️ ☹️  That’s not good enough…
Let us finance the purchase of your dream car from Geely at just 5% interest rate!
Contact StanbicNigeria-VAF@stanbicibtc.com to begin!",1996.0,1547.0,1.45,1.68,26,18.0,0.0,1.0,0.0,7,7.0,1.0,0.0,23,21,17,17,0.0,1.0,0.0,7,1.0,6,0.0,Monday,13,18.0,0.0,2021-05,-0.5,Negative
6972,2020-02-12 15:03:00,253788558082460_2527658447362115,Video, ,"It's WurlD in the building!!!!
#YLS2020",7608.0,1547.0,8.1,9.95,154,41.0,1.0,2.0,0.0,110,110.0,,0.0,109,98,41,39,1.0,2.0,0.0,73,,67,0.0,Wednesday,15,41.0,0.0,2020-02,0.0,Neutral
6973,2023-05-15 12:24:00,253788558082460_5890857731042153,Photo,Damilare Oyekanmi,"In today's market, you should maximise your export potential. Join the Stanbic IBTC Trade Club Platform today to connect with importers and exporters worldwide and take your business global. While you're at it, click https://bit.ly/StanbicIBTCTradeExportWebinar2023  to catch up on our Trade Export webinar for more information on how to expand your business.​

#GoForGrowth​
#ITCANBE​",2453.0,1545.0,2.12,2.78,43,11.0,5.0,0.0,0.0,27,27.0,12.0,0.0,29,21,15,11,4.0,0.0,0.0,15,11.0,13,0.0,Monday,12,11.0,0.0,2023-05,0.16666666666666666,Positive
6974,2022-05-26 10:00:00,253788558082460_539729060927190,Video, ,"Stanbic IBTC 10th Annual General Meeting 

Welcome to Stanbic IBTC 10th Annual General Meeting 2022",2091.0,1545.0,1.05,19.94,308,78.0,39.0,1.0,0.0,180,180.0,,1.0,166,117,81,62,28.0,1.0,0.0,104,,33,1.0,Thursday,10,88.0,0.0,2022-05,0.30000000000000004,Positive
6975,2021-09-17 17:00:00,253788558082460_4073687896092488,Video, ,"The challenge isn’t complete until we join 😚.
Rate how well we did 🤣🤣
🎵 🎶 - Vibes by Ayra Starr",1082.0,1545.0,1.2,5.5,85,21.0,3.0,1.0,0.0,57,57.0,,0.0,62,39,26,24,3.0,1.0,0.0,39,,28,0.0,Friday,17,23.0,1.0,2021-09,0.1,Positive
6976,2018-08-08 16:00:00,253788558082460_1636218123172823,Photo, ,"It’s another #HiFLStanbicIBTC matchday. Who will come out victorious?  #HiFL2018
#UnilorinWarriors vs #ABUNobles
#UIPioneers vs #OAUGiants
#UniportSharks vs #DelsuTitans
#UnimaidDesertWarriors vs #UAMTillers
Remember to turn on post notifications for major highlights of the matches.",1400.0,1541.0,1.36,2.73,42,13.0,2.0,1.0,0.0,25,25.0,6.0,0.0,36,36,15,14,2.0,1.0,0.0,22,6.0,16,0.0,Wednesday,16,14.0,0.0,2018-08,0.0625,Positive
6977,2018-12-18 08:00:00,253788558082460_1809808069147160,Photo, ,"#TuesdayThoughts
We came up with a few tips to help you spend smart during the festive season. Got any other tips? Kindly share with us.",0.0,1539.0,0.0,3.7,57,24.0,2.0,11.0,0.0,20,20.0,7.0,0.0,41,35,31,24,2.0,9.0,0.0,12,7.0,8,0.0,Tuesday,8,24.0,0.0,2018-12,0.12232142857142855,Positive
6978,2021-05-24 10:00:00,253788558082460_3739977219463559,Photo, ,"Here’s to a productive week ahead.

#HappyNewWeek
#PowerUpMonday",3349.0,1537.0,6.0,0.85,13,12.0,0.0,0.0,0.0,1,1.0,0.0,0.0,13,12,12,12,0.0,0.0,0.0,1,0.0,1,0.0,Monday,10,12.0,0.0,2021-05,0.0,Neutral
6979,2020-08-19 16:04:00,253788558082460_2972741059520516,Photo, ,"Thanks to all the essential workers, who are risking their health caring for us. We love and appreciate you! Tag essential workers you know to appreciate them! #WorldHumanitarianDay",1855.0,1535.0,1.24,4.69,72,21.0,18.0,3.0,0.0,28,28.0,8.0,0.0,51,46,33,23,9.0,2.0,0.0,21,8.0,14,0.0,Wednesday,16,23.0,0.0,2020-08,0.20625,Positive
6980,2023-02-04 08:44:00,253788558082460_5582394445221818,Photo,Damilare Oyekanmi,"Together we can make real progress in reducing the global impact of cancer. Play your part today in creating a cancer-free world. ​

#WorldCancerDay​
#ITCANBE​",0.0,1533.0,0.0,5.41,83,29.0,20.0,1.0,0.0,32,32.0,2.0,0.0,56,42,41,30,13.0,1.0,0.0,24,2.0,23,0.0,Saturday,8,29.0,1.0,2023-02,0.1,Positive
6981,2022-04-16 09:53:00,253788558082460_4747430178718253,Video,Damilare Oyekanmi,"You chill like a boss when you know that insurance covers you. 😎 

Get started with a Life Insurance plan from Stanbic IBTC today. Click https://bit.ly/StanbicIBTCLifeInsurance to get started.​

#InsuranceCoverMe​
#GoForLife",2782.0,1531.0,2.41,5.75,88,15.0,2.0,4.0,0.0,67,67.0,,0.0,67,29,18,15,2.0,3.0,0.0,53,,20,0.0,Saturday,9,15.0,0.0,2022-04,0.0,Neutral
6982,2021-09-18 15:00:00,253788558082460_4077368165724461,Photo, ,"Never leave home without your facemask and hand sanitiser, protect yourself and your loved ones from COVID-19. 
#StaySafe
#ITCANBE",2180.0,1531.0,2.16,1.89,29,14.0,6.0,1.0,0.0,7,7.0,2.0,0.0,23,15,19,14,4.0,1.0,0.0,4,2.0,4,0.0,Saturday,15,15.0,0.0,2021-09,0.7,Positive
6983,2021-06-01 10:00:00,253788558082460_3763497210444893,Video, ,"Welcome to the 6th month of 2021!!
May all your dreams come true.
Have a happy new month!

#newmonth
#June",1748.0,1531.0,1.83,4.18,64,34.0,9.0,0.0,0.0,20,20.0,,0.0,56,51,38,35,9.0,0.0,0.0,19,,16,0.0,Tuesday,10,35.0,0.0,2021-06,0.5801136363636364,Positive
6984,2019-11-29 10:00:00,253788558082460_2376345515826743,Photo, ,Let’s join the call to protect and ensure that the right to defend human rights is upheld. #InternationalHumanRightsDefendersDay,3253.0,1531.0,1.81,2.16,33,14.0,2.0,3.0,0.0,13,13.0,5.0,0.0,24,24,17,15,2.0,3.0,0.0,10,5.0,7,0.0,Friday,10,15.0,0.0,2019-11,0.14285714285714285,Positive
6985,2022-06-23 17:03:00,253788558082460_4936680999793169,Video,Damilare Oyekanmi,"With a Stanbic IBTC Education Trust, you can plan for your children's education without stress.​
Interested? ​
Visit https://bit.ly/StanbicIBTCTrustees to get started.​

#GoForIt​
#ITCANBE",2476.0,1528.0,0.69,5.56,85,23.0,13.0,0.0,0.06,43,44.0,,0.0,68,48,36,27,11.0,0.0,0.0,37,,33,0.0,Thursday,17,24.0,4.0,2022-06,0.25,Positive
6986,2022-03-18 18:58:00,253788558082460_4673653912762547,Video, ,"Forget the noise and don't be deceived!
Putting money aside to invest is one of the surest ways to prepare for the future.
Visit advisory.stanbicibtc.com now to know your risk appetite.",5343.0,1528.0,5.18,3.34,51,20.0,4.0,3.0,0.06,21,22.0,,1.0,39,32,25,20,3.0,3.0,0.0,14,,13,1.0,Friday,18,22.0,0.0,2022-03,0.0,Neutral
6987,2021-08-10 17:14:00,253788558082460_3960262734101672,Video, ,"Nigeria is our home; we drive her growth. 
With our consistent delivery of unequalled services to our clients and customers across our subsidiaries, we are excited about what the future holds.
We thank you for availing us the opportunity to deliver to your end-to-end financial services needs. 
#ITCANBE #StanbicIBTC",1880.0,1526.0,1.38,3.6,55,24.0,5.0,1.0,0.0,24,24.0,,0.0,46,32,29,25,5.0,1.0,0.0,18,,12,0.0,Tuesday,17,25.0,0.0,2021-08,0.15625,Positive
6988,2023-01-03 17:14:00,253788558082460_5488149197979677,Video,Damilare Oyekanmi,"With every season’s change we will be there with you offering bespoke agricultural solutions for your growth.​
Visit https://bit.ly/StanbicIBTCBCCThematicCampaign to learn more about our agribusiness solutions.​

#GoForGrowth​
#ITCANBE",5464.0,1525.0,4.81,4.46,68,21.0,8.0,2.0,0.0,34,34.0,,0.0,48,31,27,23,6.0,2.0,0.0,25,,23,0.0,Tuesday,17,24.0,0.0,2023-01,0.5,Positive
6989,2023-04-05 15:13:00,253788558082460_5768930579901536,Video,Blessing Ubah,"Crayonthis  + #YLS2023 = The time of your life! 💃🏾🕺🏾
Join us tomorrow as we win and dance our way to success in career and business.
Cllick here to register: https://stanbicibtcdesignxm.qualtrics.com/jfe/form/SV_6LhKG1ifEB6E3dk ​

#ITCANBE",1662.0,1524.0,1.68,2.89,44,16.0,0.0,0.0,0.0,26,26.0,,0.0,39,33,18,18,0.0,0.0,0.0,21,,17,0.0,Wednesday,15,16.0,2.0,2023-04,0.55,Positive
6990,2022-05-28 22:49:00,253788558082460_4864262447035025,Video, ,Repost #MyDreamsCanBe,1754.0,1524.0,1.6,28.28,431,307.0,82.0,0.0,0.0,34,34.0,,0.0,347,67,315,313,78.0,0.0,0.0,30,,30,0.0,Saturday,22,315.0,0.0,2022-05,0.0,Neutral
6991,2020-11-08 17:00:00,253788558082460_3206848179443135,Video, ,"Money is difficult to come by and should be managed properly, especially in these times.
Dear couples, how do you handle money matters? Share with us! 
#MoneyTalk",1689.0,1524.0,0.95,6.1,93,30.0,5.0,3.0,0.0,53,53.0,,0.0,74,61,36,31,5.0,3.0,0.0,40,,37,0.0,Sunday,17,32.0,0.0,2020-11,-0.25,Negative
6992,2020-07-08 11:35:00,253788558082460_2858378207623469,Video, ,"Grow your finances with a few taps on the Mutual Funds module of the new Stanbic IBTC app.
Do you know that you can now reset your password on the Mutual Funds module of the new Stanbic IBTC mobile app?
Visit the android or ios app store now to download now and experience the amazing features of the super app.
#LikeAHero #APPyness",6196.0,1524.0,1.05,6.3,96,54.0,2.0,4.0,0.0,36,36.0,,0.0,85,71,58,54,2.0,4.0,0.0,29,,23,0.0,Wednesday,11,54.0,0.0,2020-07,0.20121212121212123,Positive
6993,2021-04-12 10:00:00,253788558082460_3616551588472790,Photo, ,"Don’t stop trying because you’ve hit a wall. Progress is progress, no matter how small. Keep going. 
#ITCANBE
#PowerUpMonday
#MondayMotivation",2812.0,1522.0,2.28,1.64,25,18.0,1.0,0.0,0.0,6,6.0,0.0,0.0,22,20,19,18,1.0,0.0,0.0,6,0.0,6,0.0,Monday,10,18.0,0.0,2021-04,-0.25,Negative
